  60.0  43.0  41.3  48.5  36.3  76.4  61.2  60.7  0 1 0 0 0 0 0 0 0   13 Calabr.
  56.7  34.7  72.2  47.3  38.4  61.1  62.1  55.4  0 1 0 0 0 0 0 0 0   14 Calabr.
  66.3  34.3  37.7  43.1  40.9  63.9  70.9  60.7  0 1 0 0 0 0 0 0 0   15 Calabr.
  57.8  32.8  34.1  50.0  41.3  65.3  60.2  46.4  0 1 0 0 0 0 0 0 0   16 Calabr.
  57.9  40.0  71.7  44.5  42.0  62.5  61.2  41.1  0 1 0 0 0 0 0 0 0   17 Calabr.
  61.7  41.1  57.0  40.8  47.0  63.9  57.3  62.5  0 1 0 0 0 0 0 0 0   18 Calabr.
  65.2  38.5  60.5  39.3  43.9  68.1  61.2  69.6  0 1 0 0 0 0 0 0 0   19 Calabr.
  63.4  30.6  66.4  49.8  30.2  62.5  50.5  42.9  0 1 0 0 0 0 0 0 0   20 Calabr.
  60.6  38.5  28.3  49.8  38.3  63.9  57.3  53.6  0 1 0 0 0 0 0 0 0   21 Calabr.
  57.2  38.9  41.3  51.8  33.1  61.1  67.0  39.3  0 1 0 0 0 0 0 0 0   22 Calabr.
  62.4  43.8  48.0  41.1  48.0  54.2  65.0  32.1  0 1 0 0 0 0 0 0 0   23 Calabr.
  53.6  35.5  66.8  45.5  46.7  62.5  61.2  51.8  0 1 0 0 0 0 0 0 0   24 Calabr.
  66.6  31.3  89.2  45.6  32.5  54.2  52.4  25.0  0 1 0 0 0 0 0 0 0   25 Calabr.
  58.3  30.9  49.8  53.8  28.9  59.7  65.0  48.2  0 1 0 0 0 0 0 0 0   26 Calabr.
  61.2  31.7  71.3  47.9  33.2  59.7  63.1  37.5  0 1 0 0 0 0 0 0 0   27 Calabr.
  58.8  38.1  57.0  45.4  41.5  56.9  68.0  44.6  0 1 0 0 0 0 0 0 0   28 Calabr.
  59.4  27.2  80.7  51.1  31.6  58.3  49.5  39.3  0 1 0 0 0 0 0 0 0   29 Calabr.
  51.0  36.6  71.3  51.7  36.3  63.9  53.4  46.4  0 1 0 0 0 0 0 0 0   30 Calabr.
  68.6  35.8  52.0  44.6  37.2  51.4  56.3  50.0  0 1 0 0 0 0 0 0 0   31 Calabr.
  50.9  49.4  62.8  60.7  16.6  50.0  47.6  37.5  0 1 0 0 0 0 0 0 0   32 Calabr.
  57.9  52.1  30.0  50.0  36.2  69.4  66.0  42.9  0 1 0 0 0 0 0 0 0   33 Calabr.
  52.3  45.7  39.0  63.5  18.1  34.7  51.5  30.4  0 1 0 0 0 0 0 0 0   34 Calabr.
  54.7  44.9  35.9  64.4  16.4  47.2  45.6  42.9  0 1 0 0 0 0 0 0 0   35 Calabr.
  64.8  57.0  25.1  42.2  46.5  52.8  65.0  41.1  0 1 0 0 0 0 0 0 0   36 Calabr.
  46.4  53.6  39.5  63.6  18.6  59.7  56.3  51.8  0 1 0 0 0 0 0 0 0   37 Calabr.
  68.5  63.4  41.7  51.4  15.8  62.5  66.0  41.1  0 1 0 0 0 0 0 0 0   38 Calabr.
  71.0  42.6  47.1  45.4  30.4  56.9  53.4  25.0  0 1 0 0 0 0 0 0 0   39 Calabr.
  61.9  42.3  43.9  45.2  41.2  62.5  64.1  39.3  0 1 0 0 0 0 0 0 0   40 Calabr.
  67.7  39.6  43.9  50.0  24.9  58.3  64.1  46.4  0 1 0 0 0 0 0 0 0   41 Calabr.
  64.5  37.0  40.4  47.1  39.8  50.0  56.3  28.6  0 1 0 0 0 0 0 0 0   42 Calabr.
  70.3  51.3  38.6  40.9  40.0  59.7  68.0  60.7  0 1 0 0 0 0 0 0 0   43 Calabr.
  69.3  39.2  36.8  44.4  36.7  52.8  58.3  69.6  0 1 0 0 0 0 0 0 0   44 Calabr.
  73.1  51.7  57.8  34.5  49.0  51.4  51.5  41.1  0 1 0 0 0 0 0 0 0   45 Calabr.
  71.3  41.1  65.5  41.8  33.5  59.7  64.1  46.4  0 1 0 0 0 0 0 0 0   46 Calabr.
  67.2  49.8  62.3  42.5  32.8  68.1  66.0  57.1  0 1 0 0 0 0 0 0 0   47 Calabr.
  68.7  38.9  54.3  46.5  28.4  59.7  64.1  48.2  0 1 0 0 0 0 0 0 0   48 Calabr.
  59.8  32.8  49.8  52.1  30.8  72.2  61.2  46.4  0 1 0 0 0 0 0 0 0   49 Calabr.
  61.0  45.7  48.4  51.2  32.5  63.9  47.6  28.6  0 1 0 0 0 0 0 0 0   50 Calabr.
  60.2  35.1  60.5  49.4  37.0  58.3  40.8  37.5  0 1 0 0 0 0 0 0 0   51 Calabr.
  65.9  54.3  64.6  44.0  35.4  47.2  56.3  35.7  0 1 0 0 0 0 0 0 0   52 Calabr.
  56.1  30.9  52.0  56.8  25.5  69.4  65.0  60.7  0 1 0 0 0 0 0 0 0   53 Calabr.
  58.4  32.5  66.4  44.1  44.0 100.0  61.2  57.1  0 1 0 0 0 0 0 0 0   54 Calabr.
  55.6  46.4  44.8  48.4  40.4  72.2  62.1  60.7  0 1 0 0 0 0 0 0 0   55 Calabr.
  57.3  33.2  31.8  51.9  39.1  62.5  52.4  50.0  0 1 0 0 0 0 0 0 0   56 Calabr.
  91.5  59.2  80.3  10.0  66.1  61.1  86.4  53.6  0 0 0 1 0 0 0 0 0    2  Sicily
  65.3  44.5  53.8  23.7  73.0  63.9  78.6  62.5  0 0 0 1 0 0 0 0 0    3  Sicily
  64.8  58.5  55.2  25.5  59.9  61.1  83.5  73.2  0 0 0 1 0 0 0 0 0    4  Sicily
  51.9  45.3  49.8  46.3  43.2  58.3  90.3  69.6  0 0 0 1 0 0 0 0 0    5  Sicily
  44.6  20.0 100.0  69.7    .0  69.4  65.0  76.8  0 0 0 1 0 0 0 0 0    6  Sicily
  54.4  20.8  79.4  61.8  11.5  63.9  63.1  73.2  0 0 0 1 0 0 0 0 0    7  Sicily
  46.8  21.5  84.8  62.4  20.8  65.3  61.2  53.6  0 0 0 1 0 0 0 0 0    8  Sicily
  28.1   9.8  56.1  71.8  32.9  59.7  61.2  41.1  0 0 0 1 0 0 0 0 0    9  Sicily
  44.0  20.4  99.1  67.0   8.2  68.1  64.1  62.5  0 0 0 1 0 0 0 0 0   10  Sicily
  44.4  24.2  68.6  60.5  30.8  59.7  60.2  60.7  0 0 0 1 0 0 0 0 0   11  Sicily
  59.9  29.4  50.7  44.3  43.5  56.9  72.8  78.6  0 0 0 1 0 0 0 0 0   12  Sicily
  45.3  20.4  56.1  52.9  48.7  55.6  55.3  60.7  0 0 0 1 0 0 0 0 0   13  Sicily
  27.2  14.0  57.8  74.4  24.1  55.6  60.2 100.0  0 0 0 1 0 0 0 0 0   14  Sicily
  26.2  12.8  61.0  68.6  35.6  65.3  67.0  96.4  0 0 0 1 0 0 0 0 0   15  Sicily
  53.0  15.1  60.5  48.8  47.7  58.3  69.9  71.4  0 0 0 1 0 0 0 0 0   16  Sicily
  75.3  63.0  51.6  34.1  40.6  54.2  79.6  62.5  0 0 0 1 0 0 0 0 0   17  Sicily
  63.7  47.2  18.4  48.7  36.7  47.2  82.5  58.9  0 0 0 1 0 0 0 0 0   18  Sicily
  61.6  32.1  44.4  35.3  58.8  52.8  81.6  67.9  0 0 0 1 0 0 0 0 0   19  Sicily
  74.1  60.4  48.0  27.3  56.7  44.4  73.8  53.6  0 0 0 1 0 0 0 0 0   20  Sicily
  79.6  86.0  33.2  31.4  40.1  38.9  68.0  44.6  0 0 0 1 0 0 0 0 0   21  Sicily
  72.8  55.5  31.8  29.2  58.0  48.6  72.8  67.9  0 0 0 1 0 0 0 0 0   22  Sicily
  78.3  55.5  26.5  32.9  47.0  48.6  92.2  64.3  0 0 0 1 0 0 0 0 0   23  Sicily
  69.6  42.6  26.5  42.1  41.3  50.0  88.3  67.9  0 0 0 1 0 0 0 0 0   24  Sicily
  70.6  44.9  26.0  38.4  46.5  52.8  96.1  73.2  0 0 0 1 0 0 0 0 0   25  Sicily
  54.4  43.4  27.8  50.9  39.9  50.0  84.5  76.8  0 0 0 1 0 0 0 0 0   26  Sicily
  48.3  22.3  73.5  61.3  25.1  55.6  60.2  53.6  0 0 0 1 0 0 0 0 0   27  Sicily
  49.7  23.0  69.5  59.4  27.4  56.9  65.0  53.6  0 0 0 1 0 0 0 0 0   28  Sicily
  67.5  33.6  38.1  50.9  32.0  51.4  66.0  23.2  0 0 0 1 0 0 0 0 0   29  Sicily
  34.0  16.2  51.6  68.4  31.8  54.2  58.3  75.0  0 0 0 1 0 0 0 0 0   30  Sicily
  32.9  14.3  45.7  67.3  35.9  58.3  65.0  80.4  0 0 0 1 0 0 0 0 0   31  Sicily
  31.7  15.1  54.3  66.0  37.7  59.7  59.2  80.4  0 0 0 1 0 0 0 0 0   32  Sicily
  46.0  21.9  90.6  58.2  27.4  58.3  71.8  64.3  0 0 0 1 0 0 0 0 0   33  Sicily
  51.4  26.4  54.3  54.3  35.8  58.3  68.9  71.4  0 0 0 1 0 0 0 0 0   34  Sicily
  57.5  30.2  42.6  52.4  35.6  56.9  66.0  58.9  0 0 0 1 0 0 0 0 0   35  Sicily
  58.0  27.5  66.8  55.5  25.0  56.9  67.0  51.8  0 0 0 1 0 0 0 0 0   36  Sicily
  38.4  45.3  26.0  51.0  65.4  45.8  85.4    .0  0 0 0 0 1 0 0 0 0    2 I.Sard.
  43.8  30.6  26.0  51.2  62.3  41.7  89.3    .0  0 0 0 0 1 0 0 0 0    3 I.Sard.
  45.2  30.9  30.9  46.4  69.1  45.8  89.3    .0  0 0 0 0 1 0 0 0 0    4 I.Sard.
  39.3  30.2  28.3  51.6  66.3  40.3  87.4    .0  0 0 0 0 1 0 0 0 0    5 I.Sard.
  45.0  32.8  35.4  46.9  70.5  33.3  62.1    .0  0 0 0 0 1 0 0 0 0    6 I.Sard.
  44.3  44.2  35.4  48.3  63.9  25.0  62.1    .0  0 0 0 0 1 0 0 0 0    7 I.Sard.
  46.1  35.1  26.9  51.5  61.3  36.1  58.3    .0  0 0 0 0 1 0 0 0 0    8 I.Sard.
  42.2  28.7  31.8  51.4  66.3  36.1  58.3    .0  0 0 0 0 1 0 0 0 0    9 I.Sard.
  43.9  33.2  36.3  48.4  68.4  34.7  57.3    .0  0 0 0 0 1 0 0 0 0   10 I.Sard.
  43.4  27.5  26.9  49.2  67.7  36.1  63.1    .0  0 0 0 0 1 0 0 0 0   11 I.Sard.
  44.3  29.1  35.4  50.6  64.8  37.5  58.3    .0  0 0 0 0 1 0 0 0 0   12 I.Sard.
  41.3  33.2  24.7  52.7  63.4  41.7  64.1    .0  0 0 0 0 1 0 0 0 0   13 I.Sard.
  39.9  30.6  34.1  51.5  66.5  31.9  68.0    .0  0 0 0 0 1 0 0 0 0   14 I.Sard.
  50.3  29.1  24.7  49.6  59.6  45.8  77.7    .0  0 0 0 0 1 0 0 0 0   15 I.Sard.
  48.8  31.3  27.4  48.3  64.6  50.0  60.2    .0  0 0 0 0 1 0 0 0 0   16 I.Sard.
  46.4  24.5  22.0  52.0  63.3  34.7  63.1    .0  0 0 0 0 1 0 0 0 0   17 I.Sard.
  44.2  22.6  30.5  52.1  63.4  37.5  85.4    .0  0 0 0 0 1 0 0 0 0   18 I.Sard.
  42.8  33.6  36.8  50.0  66.3  36.1  54.4    .0  0 0 0 0 1 0 0 0 0   19 I.Sard.
  45.2  24.9  30.0  52.6  59.6  43.1  76.7    .0  0 0 0 0 1 0 0 0 0   20 I.Sard.
  44.1  29.4  26.9  51.2  64.2  45.8  64.1    .0  0 0 0 0 1 0 0 0 0   21 I.Sard.
  38.8  32.5  38.6  51.4  65.8  36.1  84.5    .0  0 0 0 0 1 0 0 0 0   22 I.Sard.
  49.3  31.7  27.8  48.9  63.9  27.8  63.1    .0  0 0 0 0 1 0 0 0 0   23 I.Sard.
  48.7  26.0  22.0  48.7  66.0  37.5  72.8    .0  0 0 0 0 1 0 0 0 0   24 I.Sard.
  43.1  27.5  22.9  52.8  63.1  48.6  73.8    .0  0 0 0 0 1 0 0 0 0   25 I.Sard.
  50.3  22.6  23.8  51.9  64.5  43.1  69.9    .0  0 0 0 0 1 0 0 0 0   26 I.Sard.
  43.8  35.5  30.5  49.1  67.7  36.1  55.3    .0  0 0 0 0 1 0 0 0 0   27 I.Sard.
  44.6  29.1  25.6  50.0  66.2  41.7  68.9    .0  0 0 0 0 1 0 0 0 0   28 I.Sard.
  42.8  29.4  31.4  51.0  65.1  25.0  49.5    .0  0 0 0 0 1 0 0 0 0   29 I.Sard.
  41.8  31.3  30.0  50.8  66.2  43.1  73.8    .0  0 0 0 0 1 0 0 0 0   30 I.Sard.
  39.2  35.1  33.6  52.3  65.2  38.9  62.1    .0  0 0 0 0 1 0 0 0 0   31 I.Sard.
  43.2  26.0  26.5  52.8  62.9  38.9  67.0    .0  0 0 0 0 1 0 0 0 0   32 I.Sard.
  47.3  30.9  32.7  49.3  63.9  36.1  61.2    .0  0 0 0 0 1 0 0 0 0   33 I.Sard.
  38.8  30.6  37.7  52.1  64.5  41.7  75.7    .0  0 0 0 0 1 0 0 0 0   34 I.Sard.
  44.8  26.8  26.0  50.2  65.4  40.3  78.6    .0  0 0 0 0 1 0 0 0 0   35 I.Sard.
  47.1  29.4  39.9  48.5  63.6  29.2  69.9    .0  0 0 0 0 1 0 0 0 0   36 I.Sard.
  41.3  28.7  21.5  52.6  64.5  47.2  75.7    .0  0 0 0 0 1 0 0 0 0   37 I.Sard.
  42.8  34.3  30.0  53.4  66.2  43.1  72.8    .0  0 0 0 0 1 0 0 0 0   38 I.Sard.
  41.4  30.2  23.3  52.5  66.7  34.7  74.8    .0  0 0 0 0 1 0 0 0 0   39 I.Sard.
  50.5  27.9  22.0  51.2  63.7  44.4  82.5    .0  0 0 0 0 1 0 0 0 0   40 I.Sard.
  43.1  33.6  31.8  50.6  64.9  56.9  52.4    .0  0 0 0 0 1 0 0 0 0   41 I.Sard.
  39.2  23.8  26.5  53.1  68.3  38.9  77.7    .0  0 0 0 0 1 0 0 0 0   42 I.Sard.
  38.9  24.2  27.4  54.0  66.7  36.1  57.3    .0  0 0 0 0 1 0 0 0 0   43 I.Sard.
  40.1  26.8  30.5  53.1  64.0  37.5  74.8    .0  0 0 0 0 1 0 0 0 0   44 I.Sard.
  44.0  27.5  26.0  49.9  67.9  36.1  68.0    .0  0 0 0 0 1 0 0 0 0   45 I.Sard.
  47.6   7.5  38.1  43.0  65.6  25.0  42.7    .0  0 0 0 0 1 0 0 0 0   46 I.Sard.
  39.0  30.6  30.0  47.5  70.5  27.8  43.7    .0  0 0 0 0 1 0 0 0 0   47 I.Sard.
  44.0  39.6  29.6  47.5  69.5  29.2  41.7    .0  0 0 0 0 1 0 0 0 0   48 I.Sard.
  37.3  26.0  27.8  52.3  71.3  26.4  66.0    .0  0 0 0 0 1 0 0 0 0   49 I.Sard.
  40.9  31.3  28.3  46.4  77.5  36.1  64.1    .0  0 0 0 0 1 0 0 0 0   50 I.Sard.
  43.8  24.9  25.1  47.9  71.3  38.9  85.4    .0  0 0 0 0 1 0 0 0 0   51 I.Sard.
  38.2  32.5  23.8  50.6  71.2  31.9  80.6    .0  0 0 0 0 1 0 0 0 0   52 I.Sard.
  43.6  30.2  26.0  48.3  65.1  27.8  68.0    .0  0 0 0 0 1 0 0 0 0   53 I.Sard.
  45.2  26.4  21.1  52.8  59.9  47.2  81.6    .0  0 0 0 0 1 0 0 0 0   54 I.Sard.
  40.4  31.3  35.0  49.5  70.0  30.6  69.9    .0  0 0 0 0 1 0 0 0 0   55 I.Sard.
  46.3  23.8  30.9  50.1  65.8  27.8  65.0    .0  0 0 0 0 1 0 0 0 0   56 I.Sard.
  41.8  39.6  29.6  47.2  68.2  45.8 100.0    .0  0 0 0 0 1 0 0 0 0   57 I.Sard.
  41.3  26.8  35.4  52.3  64.7  27.8  68.9    .0  0 0 0 0 1 0 0 0 0   58 I.Sard.
  38.2  33.2  34.1  50.4  70.9  31.9  62.1    .0  0 0 0 0 1 0 0 0 0   59 I.Sard.
  46.0  25.3  22.9  48.3  68.5  38.9  83.5    .0  0 0 0 0 1 0 0 0 0   60 I.Sard.
  40.0  36.2  35.4  50.4  68.6  25.0  61.2    .0  0 0 0 0 1 0 0 0 0   61 I.Sard.
  43.8  23.8  30.5  50.5  68.6  25.0  61.2    .0  0 0 0 0 1 0 0 0 0   62 I.Sard.
  44.4  28.7  22.0  48.2  72.1  30.6  69.9    .0  0 0 0 0 1 0 0 0 0   63 I.Sard.
  42.8  35.1  29.6  51.3  71.9  36.1  83.5    .0  0 0 0 0 1 0 0 0 0   64 I.Sard.
  43.0  30.6  30.5  49.3  66.4  33.3  91.3    .0  0 0 0 0 1 0 0 0 0   65 I.Sard.
  48.7  35.1  41.7  36.3  85.9  27.8  70.9    .0  0 0 0 0 0 1 0 0 0    2 C.Sard.
  46.5  35.8  39.9  37.0  87.5  26.4  64.1    .0  0 0 0 0 0 1 0 0 0    3 C.Sard.
  43.1  41.5  43.9  38.9  83.9  26.4  78.6    .0  0 0 0 0 0 1 0 0 0    4 C.Sard.
  52.5  27.2  38.6  32.7  91.5  31.9  70.9    .0  0 0 0 0 0 1 0 0 0    5 C.Sard.
  53.6  36.6  41.7  33.5  86.8  27.8  61.2    .0  0 0 0 0 0 1 0 0 0    6 C.Sard.
  49.4  30.9  53.8  31.8  92.2  25.0  78.6    .0  0 0 0 0 0 1 0 0 0    7 C.Sard.
  48.4  39.2  47.1  39.3  78.8  27.8  57.3    .0  0 0 0 0 0 1 0 0 0    8 C.Sard.
  50.4  36.2  39.9  27.6 100.0  27.8  90.3    .0  0 0 0 0 0 1 0 0 0    9 C.Sard.
  48.9  30.6  39.5  35.2  88.9  30.6  74.8    .0  0 0 0 0 0 1 0 0 0   10 C.Sard.
  45.5  33.6  39.9  40.0  84.6  18.1  54.4    .0  0 0 0 0 0 1 0 0 0   11 C.Sard.
  46.4  31.7  47.1  36.3  89.4  30.6  85.4    .0  0 0 0 0 0 1 0 0 0   12 C.Sard.
  43.2  32.1  48.4  40.9  81.6  31.9  69.9    .0  0 0 0 0 0 1 0 0 0   13 C.Sard.
  46.3  27.2  36.3  40.0  84.1  31.9  68.0    .0  0 0 0 0 0 1 0 0 0   14 C.Sard.
  51.0  34.0  47.5  34.1  87.3  33.3  62.1    .0  0 0 0 0 0 1 0 0 0   15 C.Sard.
  46.7  29.8  37.2  39.0  85.3  30.6  63.1    .0  0 0 0 0 0 1 0 0 0   16 C.Sard.
  42.1  30.6  39.5  40.9  86.3  36.1  53.4    .0  0 0 0 0 0 1 0 0 0   17 C.Sard.
  42.3  42.3  44.8  40.7  81.9  36.1  58.3    .0  0 0 0 0 0 1 0 0 0   18 C.Sard.
  47.1  30.2  47.5  37.2  88.0  29.2  67.0    .0  0 0 0 0 0 1 0 0 0   19 C.Sard.
  46.9  32.5  45.7  38.1  84.3  31.9  64.1    .0  0 0 0 0 0 1 0 0 0   20 C.Sard.
  48.8  35.8  48.9  36.4  83.1  34.7  72.8    .0  0 0 0 0 0 1 0 0 0   21 C.Sard.
  46.3  27.2  25.1  41.2  84.1  36.1  53.4    .0  0 0 0 0 0 1 0 0 0   22 C.Sard.
  50.2  35.1  27.8  36.8  84.1  43.1  80.6    .0  0 0 0 0 0 1 0 0 0   23 C.Sard.
  41.4  23.4  22.4  44.7  83.9  37.5  63.1    .0  0 0 0 0 0 1 0 0 0   24 C.Sard.
  45.3  28.3  39.5  36.4  91.5  29.2  70.9    .0  0 0 0 0 0 1 0 0 0   25 C.Sard.
  48.2  36.2  38.6  37.0  90.4  31.9  76.7    .0  0 0 0 0 0 1 0 0 0   26 C.Sard.
  47.2  30.2  43.9  34.8  92.0  27.8  64.1    .0  0 0 0 0 0 1 0 0 0   27 C.Sard.
  43.4  33.2  51.6  39.6  83.5  30.6  71.8    .0  0 0 0 0 0 1 0 0 0   28 C.Sard.
  45.9  32.1  37.7  36.1  91.2  33.3  65.0    .0  0 0 0 0 0 1 0 0 0   29 C.Sard.
  42.4  27.9  40.8  42.7  83.6  22.2  56.3    .0  0 0 0 0 0 1 0 0 0   30 C.Sard.
  44.9  30.6  37.7  37.2  90.4  25.0  70.9    .0  0 0 0 0 0 1 0 0 0   31 C.Sard.
  50.5  29.1  39.9  33.5  90.8  27.8  79.6    .0  0 0 0 0 0 1 0 0 0   32 C.Sard.
  49.1  34.3  40.4  34.4  90.0  31.9  67.0    .0  0 0 0 0 0 1 0 0 0   33 C.Sard.
  49.8  24.5  35.0  65.9  26.6  52.8  66.0    .0  0 0 0 0 0 0 1 0 0    2 Ea.Lig.
  43.6  28.3  43.9  65.4  30.5  38.9  75.7    .0  0 0 0 0 0 0 1 0 0    3 Ea.Lig.
  45.3  20.8  39.5  67.3  27.6  52.8  75.7    .0  0 0 0 0 0 0 1 0 0    4 Ea.Lig.
  48.9  20.8  43.9  64.0  29.5  38.9  85.4    .0  0 0 0 0 0 0 1 0 0    5 Ea.Lig.
  52.4  13.2  26.0  69.7  23.7  25.0  46.6    .0  0 0 0 0 0 0 1 0 0    6 Ea.Lig.
  47.1  13.2  21.5  80.1  12.9  11.1  17.5    .0  0 0 0 0 0 0 1 0 0    7 Ea.Lig.
  54.2  24.5  39.5  62.1  30.5  38.9  56.3    .0  0 0 0 0 0 0 1 0 0    8 Ea.Lig.
  50.7  28.3  43.9  57.8  34.4  66.7  95.1    .0  0 0 0 0 0 0 1 0 0    9 Ea.Lig.
  53.3  20.8  43.9  59.7  32.5  52.8  85.4    .0  0 0 0 0 0 0 1 0 0   10 Ea.Lig.
  54.2  24.5  30.5  58.8  31.5  80.6  95.1    .0  0 0 0 0 0 0 1 0 0   11 Ea.Lig.
  50.7  32.1  17.0  57.8  36.4  66.7  95.1    .0  0 0 0 0 0 0 1 0 0   12 Ea.Lig.
  48.9  28.3  30.5  60.7  33.5  52.8  85.4    .0  0 0 0 0 0 0 1 0 0   13 Ea.Lig.
  46.2  32.1  39.5  62.6  32.5  38.9  85.4    .0  0 0 0 0 0 0 1 0 0   14 Ea.Lig.
  41.8  32.1  48.4  66.8  29.5  25.0  66.0    .0  0 0 0 0 0 0 1 0 0   15 Ea.Lig.
  42.7  28.3  57.4  67.8  26.6  66.7  95.1    .0  0 0 0 0 0 0 1 0 0   16 Ea.Lig.
